SampleID,CellType,n,freq,lev
BC_early_4,,16,0.128,Minorcelltype_annotation_2.0
BC_early_4,,57,0.456,Minorcelltype_annotation_2.0
BC_early_4,,1,0.008,Minorcelltype_annotation_2.0
BC_early_4,,1,0.008,Minorcelltype_annotation_2.0
BC_early_5,,0,0,Minorcelltype_annotation_2.0
BC_early_5,,48,0.406779661,Minorcelltype_annotation_2.0
BC_early_5,,12,0.101694915,Minorcelltype_annotation_2.0
BC_early_5,,56,0.474576271,Minorcelltype_annotation_2.0
BC_early_5,,0,0,Minorcelltype_annotation_2.0
BC_early_5,,2,0.016949153,Minorcelltype_annotation_2.0
BC_early_6,,0,0,Minorcelltype_annotation_2.0
BC_early_6,,0,0,Minorcelltype_annotation_2.0
BC_early_6,,0,0,Minorcelltype_annotation_2.0
BC_early_6,,1,1,Minorcelltype_annotation_2.0
BC_early_6,,0,0,Minorcelltype_annotation_2.0
BC_early_6,,0,0,Minorcelltype_annotation_2.0
BC_early_7,,0,0,Minorcelltype_annotation_2.0
BC_early_7,,3,0.5,Minorcelltype_annotation_2.0
BC_early_7,,1,0.166666667,Minorcelltype_annotation_2.0
BC_early_7,,2,0.333333333,Minorcelltype_annotation_2.0
BC_early_7,,0,0,Minorcelltype_annotation_2.0
BC_early_7,,0,0,Minorcelltype_annotation_2.0
BC_early_8,,2,0.021978022,Minorcelltype_annotation_2.0
BC_early_8,,28,0.307692308,Minorcelltype_annotation_2.0
BC_early_8,,27,0.296703297,Minorcelltype_annotation_2.0
BC_early_8,,33,0.362637363,Minorcelltype_annotation_2.0
BC_early_8,,0,0,Minorcelltype_annotation_2.0
BC_early_8,,1,0.010989011,Minorcelltype_annotation_2.0
BC_early_9,,0,0,Minorcelltype_annotation_2.0
BC_early_9,,9,0.183673469,Minorcelltype_annotation_2.0
BC_early_9,,14,0.285714286,Minorcelltype_annotation_2.0
BC_early_9,,25,0.510204082,Minorcelltype_annotation_2.0
BC_early_9,,1,0.020408163,Minorcelltype_annotation_2.0
BC_early_9,,0,0,Minorcelltype_annotation_2.0
CC_1,,0,0,Minorcelltype_annotation_2.0
CC_1,,2,0.285714286,Minorcelltype_annotation_2.0
CC_1,,0,0,Minorcelltype_annotation_2.0
CC_1,,5,0.714285714,Minorcelltype_annotation_2.0
CC_1,,0,0,Minorcelltype_annotation_2.0
CC_1,,0,0,Minorcelltype_annotation_2.0
CC_11,,3,0.028846154,Minorcelltype_annotation_2.0
CC_11,,26,0.25,Minorcelltype_annotation_2.0
CC_11,,24,0.230769231,Minorcelltype_annotation_2.0
CC_11,,49,0.471153846,Minorcelltype_annotation_2.0
CC_11,,0,0,Minorcelltype_annotation_2.0
CC_11,,2,0.019230769,Minorcelltype_annotation_2.0
CC_12,,0,0,Minorcelltype_annotation_2.0
CC_12,,0,0,Minorcelltype_annotation_2.0
CC_12,,0,0,Minorcelltype_annotation_2.0
CC_12,,1,1,Minorcelltype_annotation_2.0
CC_12,,0,0,Minorcelltype_annotation_2.0
CC_12,,0,0,Minorcelltype_annotation_2.0
CC_13,,0,0,Minorcelltype_annotation_2.0
CC_13,,0,0,Minorcelltype_annotation_2.0
CC_13,,0,0,Minorcelltype_annotation_2.0
CC_13,,2,1,Minorcelltype_annotation_2.0
CC_13,,0,0,Minorcelltype_annotation_2.0
CC_13,,0,0,Minorcelltype_annotation_2.0
CC_14,,3,0.048387097,Minorcelltype_annotation_2.0
CC_14,,14,0.225806452,Minorcelltype_annotation_2.0
CC_14,,12,0.193548387,Minorcelltype_annotation_2.0
CC_14,,31,0.5,Minorcelltype_annotation_2.0
CC_14,,0,0,Minorcelltype_annotation_2.0
CC_14,,2,0.032258065,Minorcelltype_annotation_2.0
CC_15,,0,0,Minorcelltype_annotation_2.0
CC_15,,4,0.25,Minorcelltype_annotation_2.0
CC_15,,1,0.0625,Minorcelltype_annotation_2.0
CC_15,,9,0.5625,Minorcelltype_annotation_2.0
CC_15,,0,0,Minorcelltype_annotation_2.0
CC_15,,2,0.125,Minorcelltype_annotation_2.0
CC_2,,0,0,Minorcelltype_annotation_2.0
CC_2,,1,0.111111111,Minorcelltype_annotation_2.0
CC_2,,2,0.222222222,Minorcelltype_annotation_2.0
CC_2,,6,0.666666667,Minorcelltype_annotation_2.0
CC_2,,0,0,Minorcelltype_annotation_2.0
CC_2,,0,0,Minorcelltype_annotation_2.0
CC_3,,0,0,Minorcelltype_annotation_2.0
CC_3,,7,0.25,Minorcelltype_annotation_2.0
CC_3,,3,0.107142857,Minorcelltype_annotation_2.0
CC_3,,16,0.571428571,Minorcelltype_annotation_2.0
CC_3,,0,0,Minorcelltype_annotation_2.0
CC_3,,2,0.071428571,Minorcelltype_annotation_2.0
CC_4,,0,0,Minorcelltype_annotation_2.0
CC_4,,7,0.28,Minorcelltype_annotation_2.0
CC_4,,2,0.08,Minorcelltype_annotation_2.0
CC_4,,13,0.52,Minorcelltype_annotation_2.0
CC_4,,0,0,Minorcelltype_annotation_2.0
CC_4,,3,0.12,Minorcelltype_annotation_2.0
CC_6,,0,0,Minorcelltype_annotation_2.0
CC_6,,128,0.418300654,Minorcelltype_annotation_2.0
CC_6,,45,0.147058824,Minorcelltype_annotation_2.0
CC_6,,133,0.434640523,Minorcelltype_annotation_2.0
CC_6,,0,0,Minorcelltype_annotation_2.0
CC_6,,0,0,Minorcelltype_annotation_2.0
CC_7,,0,0,Minorcelltype_annotation_2.0
CC_7,,0,0,Minorcelltype_annotation_2.0
CC_7,,0,0,Minorcelltype_annotation_2.0
CC_7,,1,1,Minorcelltype_annotation_2.0
CC_7,,0,0,Minorcelltype_annotation_2.0
CC_7,,0,0,Minorcelltype_annotation_2.0
CC_8,,0,0,Minorcelltype_annotation_2.0
CC_8,,6,0.230769231,Minorcelltype_annotation_2.0
CC_8,,7,0.269230769,Minorcelltype_annotation_2.0
CC_8,,11,0.423076923,Minorcelltype_annotation_2.0
CC_8,,0,0,Minorcelltype_annotation_2.0
CC_8,,2,0.076923077,Minorcelltype_annotation_2.0
CC_9,,0,0,Minorcelltype_annotation_2.0
CC_9,,0,0,Minorcelltype_annotation_2.0
CC_9,,0,0,Minorcelltype_annotation_2.0
CC_9,,1,1,Minorcelltype_annotation_2.0
CC_9,,0,0,Minorcelltype_annotation_2.0
CC_9,,0,0,Minorcelltype_annotation_2.0
CRC_1,,0,0,Minorcelltype_annotation_2.0
CRC_1,,56,0.23628692,Minorcelltype_annotation_2.0
CRC_1,,67,0.282700422,Minorcelltype_annotation_2.0
CRC_1,,108,0.455696203,Minorcelltype_annotation_2.0
CRC_1,,3,0.012658228,Minorcelltype_annotation_2.0
CRC_1,,3,0.012658228,Minorcelltype_annotation_2.0
CRC_10,,0,0,Minorcelltype_annotation_2.0
CRC_10,,3,0.272727273,Minorcelltype_annotation_2.0
CRC_10,,3,0.272727273,Minorcelltype_annotation_2.0
CRC_10,,3,0.272727273,Minorcelltype_annotation_2.0
CRC_10,,0,0,Minorcelltype_annotation_2.0
CRC_10,,2,0.181818182,Minorcelltype_annotation_2.0
CRC_11,,0,0,Minorcelltype_annotation_2.0
CRC_11,,5,0.217391304,Minorcelltype_annotation_2.0
CRC_11,,8,0.347826087,Minorcelltype_annotation_2.0
CRC_11,,10,0.434782609,Minorcelltype_annotation_2.0
CRC_11,,0,0,Minorcelltype_annotation_2.0
CRC_11,,0,0,Minorcelltype_annotation_2.0
CRC_13,,0,0,Minorcelltype_annotation_2.0
CRC_13,,2,0.133333333,Minorcelltype_annotation_2.0
CRC_13,,3,0.2,Minorcelltype_annotation_2.0
CRC_13,,10,0.666666667,Minorcelltype_annotation_2.0
CRC_13,,0,0,Minorcelltype_annotation_2.0
CRC_13,,0,0,Minorcelltype_annotation_2.0
CRC_2,,0,0,Minorcelltype_annotation_2.0
CRC_2,,1,0.125,Minorcelltype_annotation_2.0
CRC_2,,0,0,Minorcelltype_annotation_2.0
CRC_2,,7,0.875,Minorcelltype_annotation_2.0
CRC_2,,0,0,Minorcelltype_annotation_2.0
CRC_2,,0,0,Minorcelltype_annotation_2.0
CRC_3,,2,0.003898635,Minorcelltype_annotation_2.0
CRC_3,,150,0.292397661,Minorcelltype_annotation_2.0
CRC_3,,104,0.202729045,Minorcelltype_annotation_2.0
CRC_3,,251,0.489278752,Minorcelltype_annotation_2.0
CRC_3,,4,0.007797271,Minorcelltype_annotation_2.0
CRC_3,,2,0.003898635,Minorcelltype_annotation_2.0
CRC_4,,0,0,Minorcelltype_annotation_2.0
CRC_4,,11,0.34375,Minorcelltype_annotation_2.0
CRC_4,,4,0.125,Minorcelltype_annotation_2.0
CRC_4,,15,0.46875,Minorcelltype_annotation_2.0
CRC_4,,0,0,Minorcelltype_annotation_2.0
CRC_4,,2,0.0625,Minorcelltype_annotation_2.0
CRC_5,,0,0,Minorcelltype_annotation_2.0
CRC_5,,36,0.346153846,Minorcelltype_annotation_2.0
CRC_5,,27,0.259615385,Minorcelltype_annotation_2.0
CRC_5,,41,0.394230769,Minorcelltype_annotation_2.0
CRC_5,,0,0,Minorcelltype_annotation_2.0
CRC_5,,0,0,Minorcelltype_annotation_2.0
CRC_6,,0,0,Minorcelltype_annotation_2.0
CRC_6,,9,0.333333333,Minorcelltype_annotation_2.0
CRC_6,,3,0.111111111,Minorcelltype_annotation_2.0
CRC_6,,15,0.555555556,Minorcelltype_annotation_2.0
CRC_6,,0,0,Minorcelltype_annotation_2.0
CRC_6,,0,0,Minorcelltype_annotation_2.0
CRC_7,,0,0,Minorcelltype_annotation_2.0
CRC_7,,70,0.237288136,Minorcelltype_annotation_2.0
CRC_7,,64,0.216949153,Minorcelltype_annotation_2.0
CRC_7,,144,0.488135593,Minorcelltype_annotation_2.0
CRC_7,,5,0.016949153,Minorcelltype_annotation_2.0
CRC_7,,12,0.040677966,Minorcelltype_annotation_2.0
CRC_8,,0,0,Minorcelltype_annotation_2.0
CRC_8,,7,0.333333333,Minorcelltype_annotation_2.0
CRC_8,,5,0.238095238,Minorcelltype_annotation_2.0
CRC_8,,9,0.428571429,Minorcelltype_annotation_2.0
CRC_8,,0,0,Minorcelltype_annotation_2.0
CRC_8,,0,0,Minorcelltype_annotation_2.0
CRC_9,,0,0,Minorcelltype_annotation_2.0
CRC_9,,8,0.235294118,Minorcelltype_annotation_2.0
CRC_9,,7,0.205882353,Minorcelltype_annotation_2.0
CRC_9,,18,0.529411765,Minorcelltype_annotation_2.0
CRC_9,,1,0.029411765,Minorcelltype_annotation_2.0
CRC_9,,0,0,Minorcelltype_annotation_2.0
GBM_1,,0,0,Minorcelltype_annotation_2.0
GBM_1,,3,0.166666667,Minorcelltype_annotation_2.0
GBM_1,,1,0.055555556,Minorcelltype_annotation_2.0
GBM_1,,11,0.611111111,Minorcelltype_annotation_2.0
GBM_1,,1,0.055555556,Minorcelltype_annotation_2.0
GBM_1,,2,0.111111111,Minorcelltype_annotation_2.0
GBM_3,,0,0,Minorcelltype_annotation_2.0
GBM_3,,2,0.25,Minorcelltype_annotation_2.0
GBM_3,,1,0.125,Minorcelltype_annotation_2.0
GBM_3,,5,0.625,Minorcelltype_annotation_2.0
GBM_3,,0,0,Minorcelltype_annotation_2.0
GBM_3,,0,0,Minorcelltype_annotation_2.0
GBM_4,,0,0,Minorcelltype_annotation_2.0
GBM_4,,0,0,Minorcelltype_annotation_2.0
GBM_4,,0,0,Minorcelltype_annotation_2.0
GBM_4,,1,1,Minorcelltype_annotation_2.0
GBM_4,,0,0,Minorcelltype_annotation_2.0
GBM_4,,0,0,Minorcelltype_annotation_2.0
GBM_5,,0,0,Minorcelltype_annotation_2.0
GBM_5,,7,0.225806452,Minorcelltype_annotation_2.0
GBM_5,,2,0.064516129,Minorcelltype_annotation_2.0
GBM_5,,18,0.580645161,Minorcelltype_annotation_2.0
GBM_5,,0,0,Minorcelltype_annotation_2.0
GBM_5,,4,0.129032258,Minorcelltype_annotation_2.0
HCC_10,,0,0,Minorcelltype_annotation_2.0
HCC_10,,8,0.210526316,Minorcelltype_annotation_2.0
HCC_10,,9,0.236842105,Minorcelltype_annotation_2.0
HCC_10,,21,0.552631579,Minorcelltype_annotation_2.0
HCC_10,,0,0,Minorcelltype_annotation_2.0
HCC_10,,0,0,Minorcelltype_annotation_2.0
HCC_11,,0,0,Minorcelltype_annotation_2.0
HCC_11,,14,0.157303371,Minorcelltype_annotation_2.0
HCC_11,,8,0.08988764,Minorcelltype_annotation_2.0
HCC_11,,64,0.719101124,Minorcelltype_annotation_2.0
HCC_11,,0,0,Minorcelltype_annotation_2.0
HCC_11,,3,0.033707865,Minorcelltype_annotation_2.0
HCC_12,,0,0,Minorcelltype_annotation_2.0
HCC_12,,5,0.161290323,Minorcelltype_annotation_2.0
HCC_12,,7,0.225806452,Minorcelltype_annotation_2.0
HCC_12,,19,0.612903226,Minorcelltype_annotation_2.0
HCC_12,,0,0,Minorcelltype_annotation_2.0
HCC_12,,0,0,Minorcelltype_annotation_2.0
HCC_13,,0,0,Minorcelltype_annotation_2.0
HCC_13,,4,0.285714286,Minorcelltype_annotation_2.0
HCC_13,,1,0.071428571,Minorcelltype_annotation_2.0
HCC_13,,9,0.642857143,Minorcelltype_annotation_2.0
HCC_13,,0,0,Minorcelltype_annotation_2.0
HCC_13,,0,0,Minorcelltype_annotation_2.0
HCC_14,,0,0,Minorcelltype_annotation_2.0
HCC_14,,0,0,Minorcelltype_annotation_2.0
HCC_14,,0,0,Minorcelltype_annotation_2.0
HCC_14,,3,1,Minorcelltype_annotation_2.0
HCC_14,,0,0,Minorcelltype_annotation_2.0
HCC_14,,0,0,Minorcelltype_annotation_2.0
HCC_15,,0,0,Minorcelltype_annotation_2.0
HCC_15,,5,0.217391304,Minorcelltype_annotation_2.0
HCC_15,,8,0.347826087,Minorcelltype_annotation_2.0
HCC_15,,10,0.434782609,Minorcelltype_annotation_2.0
HCC_15,,0,0,Minorcelltype_annotation_2.0
HCC_15,,0,0,Minorcelltype_annotation_2.0
HCC_16,,0,0,Minorcelltype_annotation_2.0
HCC_16,,44,0.183333333,Minorcelltype_annotation_2.0
HCC_16,,50,0.208333333,Minorcelltype_annotation_2.0
HCC_16,,127,0.529166667,Minorcelltype_annotation_2.0
HCC_16,,6,0.025,Minorcelltype_annotation_2.0
HCC_16,,13,0.054166667,Minorcelltype_annotation_2.0
HCC_17,,0,0,Minorcelltype_annotation_2.0
HCC_17,,16,0.172043011,Minorcelltype_annotation_2.0
HCC_17,,12,0.129032258,Minorcelltype_annotation_2.0
HCC_17,,64,0.688172043,Minorcelltype_annotation_2.0
HCC_17,,0,0,Minorcelltype_annotation_2.0
HCC_17,,1,0.010752688,Minorcelltype_annotation_2.0
HCC_18,,0,0,Minorcelltype_annotation_2.0
HCC_18,,7,0.291666667,Minorcelltype_annotation_2.0
HCC_18,,6,0.25,Minorcelltype_annotation_2.0
HCC_18,,11,0.458333333,Minorcelltype_annotation_2.0
HCC_18,,0,0,Minorcelltype_annotation_2.0
HCC_18,,0,0,Minorcelltype_annotation_2.0
HCC_19,,0,0,Minorcelltype_annotation_2.0
HCC_19,,31,0.190184049,Minorcelltype_annotation_2.0
HCC_19,,42,0.257668712,Minorcelltype_annotation_2.0
HCC_19,,84,0.515337423,Minorcelltype_annotation_2.0
HCC_19,,1,0.006134969,Minorcelltype_annotation_2.0
HCC_19,,5,0.030674847,Minorcelltype_annotation_2.0
HCC_22,,0,0,Minorcelltype_annotation_2.0
HCC_22,,6,0.181818182,Minorcelltype_annotation_2.0
HCC_22,,13,0.393939394,Minorcelltype_annotation_2.0
HCC_22,,14,0.424242424,Minorcelltype_annotation_2.0
HCC_22,,0,0,Minorcelltype_annotation_2.0
HCC_22,,0,0,Minorcelltype_annotation_2.0
HCC_23,,0,0,Minorcelltype_annotation_2.0
HCC_23,,11,0.224489796,Minorcelltype_annotation_2.0
HCC_23,,8,0.163265306,Minorcelltype_annotation_2.0
HCC_23,,27,0.551020408,Minorcelltype_annotation_2.0
HCC_23,,0,0,Minorcelltype_annotation_2.0
HCC_23,,3,0.06122449,Minorcelltype_annotation_2.0
HCC_24,,0,0,Minorcelltype_annotation_2.0
HCC_24,,8,0.177777778,Minorcelltype_annotation_2.0
HCC_24,,6,0.133333333,Minorcelltype_annotation_2.0
HCC_24,,27,0.6,Minorcelltype_annotation_2.0
HCC_24,,1,0.022222222,Minorcelltype_annotation_2.0
HCC_24,,3,0.066666667,Minorcelltype_annotation_2.0
HCC_26,,0,0,Minorcelltype_annotation_2.0
HCC_26,,1,0.333333333,Minorcelltype_annotation_2.0
HCC_26,,0,0,Minorcelltype_annotation_2.0
HCC_26,,2,0.666666667,Minorcelltype_annotation_2.0
HCC_26,,0,0,Minorcelltype_annotation_2.0
HCC_26,,0,0,Minorcelltype_annotation_2.0
HCC_27,,0,0,Minorcelltype_annotation_2.0
HCC_27,,9,0.134328358,Minorcelltype_annotation_2.0
HCC_27,,7,0.104477612,Minorcelltype_annotation_2.0
HCC_27,,47,0.701492537,Minorcelltype_annotation_2.0
HCC_27,,0,0,Minorcelltype_annotation_2.0
HCC_27,,4,0.059701493,Minorcelltype_annotation_2.0
HCC_29,,0,0,Minorcelltype_annotation_2.0
HCC_29,,31,0.209459459,Minorcelltype_annotation_2.0
HCC_29,,33,0.222972973,Minorcelltype_annotation_2.0
HCC_29,,80,0.540540541,Minorcelltype_annotation_2.0
HCC_29,,0,0,Minorcelltype_annotation_2.0
HCC_29,,4,0.027027027,Minorcelltype_annotation_2.0
HCC_3,,0,0,Minorcelltype_annotation_2.0
HCC_3,,21,0.22826087,Minorcelltype_annotation_2.0
HCC_3,,16,0.173913043,Minorcelltype_annotation_2.0
HCC_3,,52,0.565217391,Minorcelltype_annotation_2.0
HCC_3,,2,0.02173913,Minorcelltype_annotation_2.0
HCC_3,,1,0.010869565,Minorcelltype_annotation_2.0
HCC_30,,0,0,Minorcelltype_annotation_2.0
HCC_30,,29,0.273584906,Minorcelltype_annotation_2.0
HCC_30,,31,0.29245283,Minorcelltype_annotation_2.0
HCC_30,,41,0.386792453,Minorcelltype_annotation_2.0
HCC_30,,3,0.028301887,Minorcelltype_annotation_2.0
HCC_30,,2,0.018867925,Minorcelltype_annotation_2.0
HCC_31,,0,0,Minorcelltype_annotation_2.0
HCC_31,,13,0.433333333,Minorcelltype_annotation_2.0
HCC_31,,1,0.033333333,Minorcelltype_annotation_2.0
HCC_31,,16,0.533333333,Minorcelltype_annotation_2.0
HCC_31,,0,0,Minorcelltype_annotation_2.0
HCC_31,,0,0,Minorcelltype_annotation_2.0
HCC_4,,0,0,Minorcelltype_annotation_2.0
HCC_4,,52,0.247619048,Minorcelltype_annotation_2.0
HCC_4,,39,0.185714286,Minorcelltype_annotation_2.0
HCC_4,,111,0.528571429,Minorcelltype_annotation_2.0
HCC_4,,0,0,Minorcelltype_annotation_2.0
HCC_4,,8,0.038095238,Minorcelltype_annotation_2.0
HCC_5,,0,0,Minorcelltype_annotation_2.0
HCC_5,,2,0.666666667,Minorcelltype_annotation_2.0
HCC_5,,1,0.333333333,Minorcelltype_annotation_2.0
HCC_5,,0,0,Minorcelltype_annotation_2.0
HCC_5,,0,0,Minorcelltype_annotation_2.0
HCC_5,,0,0,Minorcelltype_annotation_2.0
HCC_6,,0,0,Minorcelltype_annotation_2.0
HCC_6,,0,0,Minorcelltype_annotation_2.0
HCC_6,,1,0.166666667,Minorcelltype_annotation_2.0
HCC_6,,5,0.833333333,Minorcelltype_annotation_2.0
HCC_6,,0,0,Minorcelltype_annotation_2.0
HCC_6,,0,0,Minorcelltype_annotation_2.0
HCC_7,,0,0,Minorcelltype_annotation_2.0
HCC_7,,30,0.247933884,Minorcelltype_annotation_2.0
HCC_7,,24,0.198347107,Minorcelltype_annotation_2.0
HCC_7,,66,0.545454545,Minorcelltype_annotation_2.0
HCC_7,,0,0,Minorcelltype_annotation_2.0
HCC_7,,1,0.008264463,Minorcelltype_annotation_2.0
HCC_8,,0,0,Minorcelltype_annotation_2.0
HCC_8,,8,0.195121951,Minorcelltype_annotation_2.0
HCC_8,,7,0.170731707,Minorcelltype_annotation_2.0
HCC_8,,26,0.634146341,Minorcelltype_annotation_2.0
HCC_8,,0,0,Minorcelltype_annotation_2.0
HCC_8,,0,0,Minorcelltype_annotation_2.0
HCC_9,,19,0.322033898,Minorcelltype_annotation_2.0
HCC_9,,1,0.016949153,Minorcelltype_annotation_2.0
HCC_9,,10,0.169491525,Minorcelltype_annotation_2.0
HCC_9,,8,0.13559322,Minorcelltype_annotation_2.0
HCC_9,,1,0.016949153,Minorcelltype_annotation_2.0
HCC_9,,20,0.338983051,Minorcelltype_annotation_2.0
HNSCC_1,,1,0.002493766,Minorcelltype_annotation_2.0
HNSCC_1,,110,0.274314214,Minorcelltype_annotation_2.0
HNSCC_1,,123,0.306733167,Minorcelltype_annotation_2.0
HNSCC_1,,157,0.391521197,Minorcelltype_annotation_2.0
HNSCC_1,,4,0.009975062,Minorcelltype_annotation_2.0
HNSCC_1,,6,0.014962594,Minorcelltype_annotation_2.0
HNSCC_10,,2,0.021276596,Minorcelltype_annotation_2.0
HNSCC_10,,29,0.308510638,Minorcelltype_annotation_2.0
HNSCC_10,,21,0.223404255,Minorcelltype_annotation_2.0
HNSCC_10,,42,0.446808511,Minorcelltype_annotation_2.0
HNSCC_10,,0,0,Minorcelltype_annotation_2.0
HNSCC_10,,0,0,Minorcelltype_annotation_2.0
HNSCC_11,,1,0.00862069,Minorcelltype_annotation_2.0
HNSCC_11,,35,0.301724138,Minorcelltype_annotation_2.0
HNSCC_11,,22,0.189655172,Minorcelltype_annotation_2.0
HNSCC_11,,57,0.49137931,Minorcelltype_annotation_2.0
HNSCC_11,,1,0.00862069,Minorcelltype_annotation_2.0
HNSCC_11,,0,0,Minorcelltype_annotation_2.0
HNSCC_12,,9,0.022613065,Minorcelltype_annotation_2.0
HNSCC_12,,92,0.231155779,Minorcelltype_annotation_2.0
HNSCC_12,,125,0.314070352,Minorcelltype_annotation_2.0
HNSCC_12,,161,0.404522613,Minorcelltype_annotation_2.0
HNSCC_12,,8,0.020100503,Minorcelltype_annotation_2.0
HNSCC_12,,3,0.007537688,Minorcelltype_annotation_2.0
HNSCC_13,,1,0.00862069,Minorcelltype_annotation_2.0
HNSCC_13,,35,0.301724138,Minorcelltype_annotation_2.0
HNSCC_13,,22,0.189655172,Minorcelltype_annotation_2.0
HNSCC_13,,57,0.49137931,Minorcelltype_annotation_2.0
HNSCC_13,,1,0.00862069,Minorcelltype_annotation_2.0
HNSCC_13,,0,0,Minorcelltype_annotation_2.0
HNSCC_14,,5,0.015974441,Minorcelltype_annotation_2.0
HNSCC_14,,112,0.357827476,Minorcelltype_annotation_2.0
HNSCC_14,,80,0.255591054,Minorcelltype_annotation_2.0
HNSCC_14,,113,0.361022364,Minorcelltype_annotation_2.0
HNSCC_14,,2,0.006389776,Minorcelltype_annotation_2.0
HNSCC_14,,1,0.003194888,Minorcelltype_annotation_2.0
HNSCC_15,,0,0,Minorcelltype_annotation_2.0
HNSCC_15,,175,0.264350453,Minorcelltype_annotation_2.0
HNSCC_15,,166,0.250755287,Minorcelltype_annotation_2.0
HNSCC_15,,295,0.445619335,Minorcelltype_annotation_2.0
HNSCC_15,,5,0.00755287,Minorcelltype_annotation_2.0
HNSCC_15,,21,0.031722054,Minorcelltype_annotation_2.0
HNSCC_16,,2,0.001179941,Minorcelltype_annotation_2.0
HNSCC_16,,594,0.350442478,Minorcelltype_annotation_2.0
HNSCC_16,,418,0.24660767,Minorcelltype_annotation_2.0
HNSCC_16,,647,0.381710914,Minorcelltype_annotation_2.0
HNSCC_16,,15,0.008849558,Minorcelltype_annotation_2.0
HNSCC_16,,19,0.01120944,Minorcelltype_annotation_2.0
HNSCC_2,,1,0.010638298,Minorcelltype_annotation_2.0
HNSCC_2,,24,0.255319149,Minorcelltype_annotation_2.0
HNSCC_2,,29,0.308510638,Minorcelltype_annotation_2.0
HNSCC_2,,39,0.414893617,Minorcelltype_annotation_2.0
HNSCC_2,,1,0.010638298,Minorcelltype_annotation_2.0
HNSCC_2,,0,0,Minorcelltype_annotation_2.0
HNSCC_3,,0,0,Minorcelltype_annotation_2.0
HNSCC_3,,59,0.299492386,Minorcelltype_annotation_2.0
HNSCC_3,,53,0.269035533,Minorcelltype_annotation_2.0
HNSCC_3,,78,0.395939086,Minorcelltype_annotation_2.0
HNSCC_3,,6,0.030456853,Minorcelltype_annotation_2.0
HNSCC_3,,1,0.005076142,Minorcelltype_annotation_2.0
HNSCC_4,,2,0.021052632,Minorcelltype_annotation_2.0
HNSCC_4,,31,0.326315789,Minorcelltype_annotation_2.0
HNSCC_4,,24,0.252631579,Minorcelltype_annotation_2.0
HNSCC_4,,36,0.378947368,Minorcelltype_annotation_2.0
HNSCC_4,,2,0.021052632,Minorcelltype_annotation_2.0
HNSCC_4,,0,0,Minorcelltype_annotation_2.0
HNSCC_5,,2,0.010928962,Minorcelltype_annotation_2.0
HNSCC_5,,38,0.207650273,Minorcelltype_annotation_2.0
HNSCC_5,,54,0.295081967,Minorcelltype_annotation_2.0
HNSCC_5,,82,0.448087432,Minorcelltype_annotation_2.0
HNSCC_5,,4,0.021857923,Minorcelltype_annotation_2.0
HNSCC_5,,3,0.016393443,Minorcelltype_annotation_2.0
HNSCC_6,,4,0.010723861,Minorcelltype_annotation_2.0
HNSCC_6,,109,0.292225201,Minorcelltype_annotation_2.0
HNSCC_6,,81,0.217158177,Minorcelltype_annotation_2.0
HNSCC_6,,165,0.442359249,Minorcelltype_annotation_2.0
HNSCC_6,,5,0.013404826,Minorcelltype_annotation_2.0
HNSCC_6,,9,0.024128686,Minorcelltype_annotation_2.0
HNSCC_7,,0,0,Minorcelltype_annotation_2.0
HNSCC_7,,76,0.37254902,Minorcelltype_annotation_2.0
HNSCC_7,,47,0.230392157,Minorcelltype_annotation_2.0
HNSCC_7,,81,0.397058824,Minorcelltype_annotation_2.0
HNSCC_7,,0,0,Minorcelltype_annotation_2.0
HNSCC_7,,0,0,Minorcelltype_annotation_2.0
HNSCC_8,,0,0,Minorcelltype_annotation_2.0
HNSCC_8,,23,0.365079365,Minorcelltype_annotation_2.0
HNSCC_8,,13,0.206349206,Minorcelltype_annotation_2.0
HNSCC_8,,25,0.396825397,Minorcelltype_annotation_2.0
HNSCC_8,,0,0,Minorcelltype_annotation_2.0
HNSCC_8,,2,0.031746032,Minorcelltype_annotation_2.0
HNSCC_9,,4,0.026143791,Minorcelltype_annotation_2.0
HNSCC_9,,32,0.209150327,Minorcelltype_annotation_2.0
HNSCC_9,,42,0.274509804,Minorcelltype_annotation_2.0
HNSCC_9,,70,0.45751634,Minorcelltype_annotation_2.0
HNSCC_9,,5,0.032679739,Minorcelltype_annotation_2.0
HNSCC_9,,0,0,Minorcelltype_annotation_2.0
MEL_1,,0,0,Minorcelltype_annotation_2.0
MEL_1,,1,0.1,Minorcelltype_annotation_2.0
